google_place_url,business_name,business_website,business_phone,email_1,email_2,type,sub_types,full_address,borough,street,city,postal_code,state,country,timezone,latitude,longitude,review_url,total_reviews,average_rating,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,google_id,contact_page,facebook,twitter,instagram,youtube,linkedin,website_built_with,website_title,website_desc,source_file
https://www.google.com/maps?cid=15886485097657933103,WeBeauty Cosmetic Clinic | North York,https://www.webeautymedspa.com/,+1 647-968-7777,info@webeautymedspa.com,,Skin care clinic,"Skin care clinic, Medical spa","129 Willowdale Ave 2nd Floor, North York, ON M2N 4Y3, Canada",North York,129 Willowdale Ave 2nd Floor,,M2N 4Y3,Ontario,Canada,America/Toronto,43.7653612,-79.4000293,"https://search.google.com/local/reviews?placeid=ChIJUzApho0tK4gRLx1wrwYieNw&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",28.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 28}",0.0,0.0,0.0,0.0,28.0,0x882b2d8d86293053:0xdc782206af701d2f,,,,https://www.instagram.com/webeautycosmeticclinic/,,,,首页 - 唯美 WeBeauty 医学美容,,Canada.csv
https://www.google.com/maps?cid=12000318195105884824,GlowUp,,+1 647-961-0577,,,Skin care clinic,Skin care clinic,"434 Rock Chapel Rd, Hamilton, ON L9H 5E2, Canada",Flamborough,434 Rock Chapel Rd,Hamilton,L9H 5E2,Ontario,Canada,America/Toronto,43.2994923,-79.9337422,,,,,,,,,,0x882c836888df9631:0xa689b1d16af16a98,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=4592490381014635847,Fresh Cosmetic Clinic,http://www.freshcosmeticclinic.com/,+1 416-732-2219,info@freshcosmeticclinic.com,,Skin care clinic,"Skin care clinic, Medical spa","7163 Yonge St Unit 269, Markham, ON L3T 0C8, Canada",Thornhill,7163 Yonge St Unit 269,Markham,L3T 0C8,Ontario,Canada,America/Toronto,43.8025412,-79.420717,"https://search.google.com/local/reviews?placeid=ChIJ10Dxcy0vK4gRR5XGYqvNuz8&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",82.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 1, 5: 81}",0.0,0.0,0.0,1.0,81.0,0x882b2f2d73f140d7:0x3fbbcdab62c69547,http://freshcosmeticclinic.com/,https://facebook.com,,https://instagram.com,,,Framer 861d57e,Fresh Cosmetic Clinic - Leaders in Cosmetic Injectables,"Fresh Cosmetic Clinic offers expert Botox, dermal fillers, PRP, Sculptra, and microneedling in Toronto & Thornhill. Natural results, top-rated care, and appointment-only service. Book now for personalized, radiant results.",Canada.csv
https://www.google.com/maps?cid=11604621159278577056,Mediskin,https://instagram.com/licensed_nurse_aesthetician_?igshid=MzMyNGUyNmU2YQ==,,,,Skin care clinic,Skin care clinic,"1050 Upper Gage Ave #7, Hamilton, ON L8V 0A3, Canada",Lawfield,1050 Upper Gage Ave #7,Hamilton,L8V 0A3,Ontario,Canada,America/Toronto,43.2127686,-79.84656799999999,,,,,,,,,,0x882c9b91ae3c41b7:0xa10be575dfc805a0,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=5783834923556414615,Thornhill Laser and Cosmetic Clinic,https://www.tlacc.ca/,+1 647-832-5593,valentyna.ponomarova@tlacc.ca,,Skin care clinic,Skin care clinic,"7368 Yonge St Unit 303, Thornhill, ON L4J 8H9, Canada",Thornhill,7368 Yonge St Unit 303,Thornhill,L4J 8H9,Ontario,Canada,America/Toronto,43.80733,-79.4231152,"https://search.google.com/local/reviews?placeid=ChIJT1aZUfYsK4gRlyQUCjhPRFA&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",18.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 18}",0.0,0.0,0.0,0.0,18.0,0x882b2cf65199564f:0x50444f380a142497,,,,,,,Wix.com Website Builder,Home | tlacc,,Canada.csv
https://www.google.com/maps?cid=4266199602646134443,YoungScience Cosmetic Clinic,https://www.yscosmetic.ca/,+1 647-383-6931,service@yscosmetic.ca,,Skin care clinic,"Skin care clinic, Medical spa","5 Nipigon Ave, North York, ON M2M 2V7, Canada",North York,5 Nipigon Ave,North York,M2M 2V7,Ontario,Canada,America/Toronto,43.797162,-79.4190915,"https://search.google.com/local/reviews?placeid=ChIJFbN4r1QtK4gRq66icO-VNDs&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",26.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 26}",0.0,0.0,0.0,0.0,26.0,0x882b2d54af78b315:0x3b3495ef70a2aeab,,,,,,,Wix.com Website Builder,Home | YS Cosmetic Clinic,,Canada.csv
https://www.google.com/maps?cid=11374437788655153365,Perla's Skin Care Clinic,,+1 416-487-8681,,,Skin care clinic,"Skin care clinic, Cosmetics store","2044 Avenue Rd, North York, ON M5M 4A6, Canada",North York,2044 Avenue Rd,North York,M5M 4A6,Ontario,Canada,America/Toronto,43.7361159,-79.420351,,,,,,,,,,0x882b32f484617889:0x9dda1ee78891f0d5,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=13852450696791617619,Amazing New Face,https://amazingnewface.ca/,+1 647-874-4030,info@amazingnewface.ca,,Skin care clinic,"Skin care clinic, Consultant","7191 Yonge St Suite 312, Thornhill, ON L3T 0C4, Canada",Thornhill,7191 Yonge St Suite 312,Thornhill,L3T 0C4,Ontario,Canada,America/Toronto,43.803492,-79.4209027,"https://search.google.com/local/reviews?placeid=ChIJqaoB9LstK4gRU3Dg6oPKPcA&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",19.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 19}",0.0,0.0,0.0,0.0,19.0,0x882b2dbbf401aaa9:0xc03dca83eae07053,https://amazingnewface.ca/book,https://www.facebook.com/amazingnewface,,https://www.instagram.com/amazingnewface,https://www.youtube.com/@amazingnewface,,Helix Ultimate - The Most Popular Joomla! Template Framework.,Top Cosmetic Clinic in Thornhill & Whitby | Serving GTA,"Amazing New Face is a top cosmetic clinic in Thornhill & Whitby, offering Botox, fillers, PRP, PLLA, microneedling & HIFU. Serving the GTA & Durham.
",Canada.csv
https://www.google.com/maps?cid=8787960142733689887,Alyssum Cosmetic Clinic - North York,https://alyssumcosmetic.com/,+1 647-839-7883,alyssumcosmetictoronto@gmail.com,,Skin care clinic,"Skin care clinic, Medical clinic, Medical spa","1575 Steeles Ave E, North York, ON M2M 2Y3, Canada",North York,1575 Steeles Ave E,North York,M2M 2Y3,Ontario,Canada,America/Toronto,43.8056535,-79.3840477,"https://search.google.com/local/reviews?placeid=ChIJG-YF5ODT1IkRH8TubzAb9Xk&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",160.0,4.8,"{1: 7, 2: 2, 3: 0, 4: 0, 5: 151}",7.0,2.0,0.0,0.0,151.0,0x89d4d3e0e405e61b:0x79f51b306feec41f,https://alyssumcosmetic.com/contact-us/,https://www.facebook.com/alyssumcosmetic/,,https://www.instagram.com/alyssumcosmetic/,,https://www.linkedin.com/shareArticle?mini=true&url=https://alyssumcosmetic.com/,WordPress 6.8.2,Alyssum Cosmetic - Skincare Clinic in North York & Mississauga,Experience professional skincare with advanced treatments at Alyssum Cosmetic clinic in North York & Mississauga. Transform your skin today!,Canada.csv
https://www.google.com/maps?cid=1367785494339308423,Ava Cosmetic & Weight Loss Clinic,http://www.avaclinic.ca/,+1 905-597-0904,,,Skin care clinic,"Skin care clinic, Laser hair removal service, Medical spa, Weight loss service","7163 Yonge St Unit 286, Thornhill, ON L3T 0C6, Canada",Thornhill,7163 Yonge St Unit 286,Thornhill,L3T 0C6,Ontario,Canada,America/Toronto,43.8025451,-79.42071279999999,"https://search.google.com/local/reviews?placeid=ChIJ7eRi5TwtK4gRh8sGB6lZ-xI&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",26.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 26}",0.0,0.0,0.0,0.0,26.0,0x882b2d3ce562e4ed:0x12fb59a90706cb87,https://avaclinic.ca/contact-us,,,https://www.instagram.com/drmehrshadmahmoudi,,,"Powered by LayerSlider 6.11.2 - Multi-Purpose, Responsive, Parallax, Mobile-Friendly Slider Plugin for WordPress.",Ava Clinic | Just another WordPress site,,Canada.csv
https://www.google.com/maps?cid=12455940761817529979,Optima Medical Cosmetic Clinic,http://optimamedical.ca/,+1 905-597-1515,info@optimamedical.ca,,Skin care clinic,"Skin care clinic, Beautician, Beauty salon, Cosmetics store, Laser hair removal service, Medical spa","Unit 121, 7163 Yonge St, Thornhill, ON L3T 0C6, Canada",Thornhill,"Unit 121, 7163 Yonge St",Thornhill,L3T 0C6,Ontario,Canada,America/Toronto,43.8027595,-79.4209967,"https://search.google.com/local/reviews?placeid=ChIJFUyOoqMtK4gRez5x4yBk3Kw&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",61.0,4.9,"{1: 2, 2: 0, 3: 0, 4: 0, 5: 59}",2.0,0.0,0.0,0.0,59.0,0x882b2da3a28e4c15:0xacdc6420e3713e7b,http://optimamedical.ca/contact,,,https://www.instagram.com/optimacosmetic.clinic?igsh=NXJ4c2R0YnI5djhm,,,,Optima Medical Cosmetic Clinic - Aesthetics & Medical Treatments in Toronto,"Optima Medical Cosmetic Clinic: Physician-led aesthetic centre offering advanced skin treatments, surgical procedures, and personalized anti-aging solutions in Toronto.",Canada.csv
https://www.google.com/maps?cid=15082055942960848008,Novoskin Cosmetic Clinic,https://www.novoskin.life/,+1 437-552-8838,info@novoskin.life,,Skin care clinic,"Skin care clinic, Cosmetics industry, Laser hair removal service, Medical spa, Teeth whitening service","2 Carlton St. 13th floor Suite 1304, Toronto, ON M4Y 1X4, Canada",Old Toronto,2 Carlton St. 13th floor Suite 1304,Toronto,M4Y 1X4,Ontario,Canada,America/Toronto,43.6616782,-79.3828415,"https://search.google.com/local/reviews?placeid=ChIJxXUy-Fw1K4gRiBzA0vg5TtE&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",271.0,4.9,"{1: 3, 2: 0, 3: 2, 4: 0, 5: 266}",3.0,0.0,2.0,0.0,266.0,0x882b355cf83275c5:0xd14e39f8d2c01c88,https://novoskin.life/contact/,https://m.facebook.com/novoskin.life/,,https://www.instagram.com/novoskin.life/?hl=en,,,WordPress 6.8.2,Best Med Spa in Toronto | Novoskin Cosmetic Clinic,"Discover Novoskin Cosmetic Clinic, Toronto’s best med spa offering advanced cosmetic treatments, skincare solutions, and laser therapies.",Canada.csv
https://www.google.com/maps?cid=16442963333031425543,INK HAUS TORONTO,,,,,Skin care clinic,Skin care clinic,"143 Sheppard Ave W, North York, ON M2N 1M7, Canada",North York,143 Sheppard Ave W,North York,M2N 1M7,Ontario,Canada,America/Toronto,43.7596829,-79.4181315,,,,,,,,,,0x882b2d7c48ee2719:0xe4312408681c7607,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=13112904021514150140,Vibe Laser clinic,,+1 437-427-0366,,,Skin care clinic,Skin care clinic,"7181 Yonge St Unit 78, Thornhill, ON L3T 0C7, Canada",Thornhill,7181 Yonge St Unit 78,Thornhill,L3T 0C7,Ontario,Canada,America/Toronto,43.8026276,-79.42009259999999,"https://search.google.com/local/reviews?placeid=ChIJXx-cnCQtK4gR_GAkgLtk-rU&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",6.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 6}",0.0,0.0,0.0,0.0,6.0,0x882b2d249c9c1f5f:0xb5fa64bb802460fc,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=16742690580405450724,LASERSKIN.CA | RF Microneedling • Acne Scars • Rejuvenation Clinic • PRP Hair Treatment,https://laserskin.ca/,+1 647-492-9093,info@laserskin.ca,,Skin care clinic,"Skin care clinic, Hair replacement service, Medical spa, Tattoo removal service","7191 Yonge St Unit 701, Thornhill, ON L3T 0C4, Canada",Thornhill,7191 Yonge St Unit 701,Thornhill,L3T 0C4,Ontario,Canada,America/Toronto,43.803492,-79.4209027,"https://search.google.com/local/reviews?placeid=ChIJBSScKZUrK4gR5HdYVWD8Weg&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",10.0,4.6,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 9}",1.0,0.0,0.0,0.0,9.0,0x882b2b95299c2405:0xe859fc60555877e4,https://laserskin.ca/contact-us/,https://www.facebook.com/laserskin.ca,https://twitter.com/laserskinca,https://www.instagram.com/laserskin.ca_toronto/,,,All in One SEO Pro (AIOSEO) 4.6.3,LASER SKIN CLINIC | Medical Skin Aesthetics & Trichology Centre,"Your Trusted Laser & Skin Clinic for Rejuvenation, Skin Laser Treatments & Laser Hair Removal. Discover Expert Care at our Skin Laser Clinic | LASER SKIN CLINIC",Canada.csv
https://www.google.com/maps?cid=17223162829501235026,Charlotte Tilbury,https://stores.charlottetilbury.com/ca/on/newmarket/17600-younge-street?y_source=1_Mzk5NDUzODQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,+1 905-898-6767,customercare@charlottetilbury.com,,Skin care clinic,"Skin care clinic, Beauty salon, Beauty supply store, Make-up artist, Perfume store, Cosmetics store","17600 Yonge St, Newmarket, ON L3Y 4Z1, Canada",,17600 Yonge St,Newmarket,L3Y 4Z1,Ontario,Canada,America/Toronto,44.056104,-79.4855044,,,,,,,,,,0x882ad16b86507b9b:0xef04f7575921ff52,,,,,,,,"Charlotte Tilbury Sephora - Makeup and Skincare Counter in Newmarket, ON","Visit Charlotte Tilbury Sephora, a magical makeup wonderland of beauty treats and expert makeup as well as skincare tips & tricks. Book in your transformation now.",Canada.csv
https://www.google.com/maps?cid=2836793427863036658,The Best You [Orillia] - Medical Cosmetics & Aesthetics Clinic,https://www.thebestyou.com/,+1 705-345-9959,info@thebestyou.com,,Skin care clinic,"Skin care clinic, Beauty salon, Cosmetics store, Laser hair removal service, Make-up artist, Plastic surgeon, Medical spa, Waxing hair removal service","163 Mary St, Orillia, ON L3V 3E3, Canada",,163 Mary St,Orillia,L3V 3E3,Ontario,Canada,America/Toronto,44.6066395,-79.42599659999999,"https://search.google.com/local/reviews?placeid=ChIJZWdUwDupKk0R8mLwuJdQXic&q=Skin+care+clinic+in+Holland+Landing,+ON,+Canada&authuser=0&hl=en&gl=US",27.0,4.7,"{1: 2, 2: 0, 3: 0, 4: 0, 5: 25}",2.0,0.0,0.0,0.0,25.0,0x4d2aa93bc0546765:0x275e5097b8f062f2,https://www.thebestyou.com/contact/,https://www.facebook.com/thebestyou,https://twitter.com/thebestyou1,https://www.instagram.com/thebestyou,https://www.youtube.com/channel/UCqjemMKC1TL9uquhSn2qqVQ,https://www.linkedin.com/company/the-best-you/,WordPress 6.8.2,"The Best You™ | Professional Dermatologist | Ottawa, Canada",Discover the ultimate destination for your skin's well-being at The Best You™. Unlock the secrets to radiant skin with top dermatologists in Ottawa.,Canada.csv
https://www.google.com/maps?cid=17396188182273158273,Lana Registered Massage Therapist & Endermologie Specialist,https://www.lanalpg.com/,+1 647-295-2125,,,Skin care clinic,"Skin care clinic, Lymph drainage therapist, Massage therapist, Medical spa","9983 Keele St #201, Maple, ON L6A 1P6, Canada",Maple,9983 Keele St #201,Maple,L6A 1P6,Ontario,Canada,America/Toronto,43.8543663,-79.5118038,"https://search.google.com/local/reviews?placeid=ChIJo-ygg0svK4gRgWw9mvusa_E&q=Skin+care+clinic+in+Holland+Landing,+ON,+Canada&authuser=0&hl=en&gl=US",2.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 2}",0.0,0.0,0.0,0.0,2.0,0x882b2f4b83a0eca3:0xf16bacfb9a3d6c81,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=7965368725206552066,Dr Amir Rouzati - Skin Beauty MD,https://skinbeautymd.com/,+1 905-707-6080,info@skinbeautymd.com,,Skin care clinic,"Skin care clinic, Facial spa, Hair replacement service, Medical spa, Medical clinic","100 Steeles Ave W Unit 34C, Thornhill, ON L4J 7Y1, Canada",Thornhill,100 Steeles Ave W Unit 34C,Thornhill,L4J 7Y1,Ontario,Canada,America/Toronto,43.797721,-79.4254131,"https://search.google.com/local/reviews?placeid=ChIJ3fcVmv8sK4gRAk7xOqesim4&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",110.0,4.8,"{1: 4, 2: 0, 3: 0, 4: 1, 5: 105}",4.0,0.0,0.0,1.0,105.0,0x882b2cff9a15f7dd:0x6e8aaca73af14e02,https://skinbeautymd.com/contact/,,,,,,"Elementor 3.30.0; features: additional_custom_breakpoints; settings: css_print_method-external, google_font-enabled, font_display-auto",Home,Skin Beauty is a non-surgical facelift clinic specializing in botox and dermal fillers. Visit us today for a complimentary consulation.,Canada.csv
https://www.google.com/maps?cid=7340425709893680525,LPEsthetician,http://lpesthetician.com/,+1 416-855-7051,lpesthetician@yahoo.com,,Skin care clinic,Skin care clinic,"Torresdale Ave, North York, ON M2R 3E5, Canada",North York,Torresdale Ave,,M2R 3E5,Ontario,Canada,America/Toronto,43.7831896,-79.4510671,,,,,,,,,,0x882b2dc12eb5ecb3:0x65de6e4aba5b7d8d,http://lpesthetician.com/contacts,https://www.facebook.com/lpesthetician,,https://www.instagram.com/lpesthetician,,https://www.linkedin.com/in/larisa-polkovnikov-5019672b7/,Hostinger Website Builder,Premium Medical-Grade Treatments at LP Esthetician | LPEsthetician,Discover the finest in premium medical-grade treatments and personalized skincare consulting at LP Esthetician salon. Our skilled professional skincare experts are committed to delivering tailored solutions that enhance your skin's health and beauty. Experience the difference today!,Canada.csv
https://www.google.com/maps?cid=16937356542968713594,Laserbody M.D.,http://www.laserbodymd.ca/,+1 416-661-7878,service@laserbodymd.ca,,Skin care clinic,"Skin care clinic, Facial spa, Hair removal service, Laser hair removal service, Medical spa","20 Charles St, Newmarket, ON L3Y 3V8, Canada",,20 Charles St,Newmarket,L3Y 3V8,Ontario,Canada,America/Toronto,44.0595142,-79.4558105,"https://search.google.com/local/reviews?placeid=ChIJjyU2GwnSKogRetHJsQmUDes&q=Skin+care+clinic+in+Holland+Landing,+ON,+Canada&authuser=0&hl=en&gl=US",9.0,4.6,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 8}",1.0,0.0,0.0,0.0,8.0,0x882ad2091b36258f:0xeb0d9409b1c9d17a,http://laserbodymd.ca/contact,http://facebook.com/laserbodymd,http://twitter.com/laserbodymd2,http://instagram.com/laserbodymd,https://www.youtube.com/channel/UC_RZO4RG-xD8xjjiIyJ3EaA/videos?view=0&sort=p,https://www.linkedin.com/company/laserbodymd,WordPress 6.6.2,Top-Rated Medical Aesthetics Clinic in GTA | Laserbody MD,Laserbody MD medical aesthetic clinic offers safe and effective skin and body treatments in GTA. Experienced personalized treatments for both men & women.,Canada.csv
https://www.google.com/maps?cid=7481988223665417577,Mahsa Medical Spa,https://www.mahsamedspa.ca/,+1 647-229-2040,,,Skin care clinic,"Skin care clinic, Eyebrow bar, Facial spa, Laser hair removal service, Make-up artist, Massage spa, Waxing hair removal service","1480 Major MacKenzie Dr W Unit E6, Vaughan, ON L6A 4H6, Canada",Maple,1480 Major MacKenzie Dr W Unit E6,Vaughan,L6A 4H6,Ontario,Canada,America/Toronto,43.8628724,-79.4872475,"https://search.google.com/local/reviews?placeid=ChIJGRt8fA7TKogRaa077aVc1Wc&q=Skin+care+clinic+in+Holland+Landing,+ON,+Canada&authuser=0&hl=en&gl=US",40.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 40}",0.0,0.0,0.0,0.0,40.0,0x882ad30e7c7c1b19:0x67d55ca5ed3bad69,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=14079179037536835976,BabyFace Medical Spa,http://www.babyfacemedical.ca/,+1 289-333-9888,,,Skin care clinic,"Skin care clinic, Beautician, Cosmetic surgeon, Facial spa, Laser hair removal service, Make-up artist, Massage spa, Medical spa, Tattoo removal service","155 McIntosh Dr UNIT 2, Markham, ON L3R 0N6, Canada",,155 McIntosh Dr UNIT 2,Markham,L3R 0N6,Ontario,Canada,America/Toronto,43.8566932,-79.3571601,"https://search.google.com/local/reviews?placeid=ChIJI-qSbbXX1IkRiFmCbb1KY8M&q=Skin+care+clinic+in+Holland+Landing,+ON,+Canada&authuser=0&hl=en&gl=US",188.0,4.8,"{1: 5, 2: 2, 3: 3, 4: 0, 5: 178}",5.0,2.0,3.0,0.0,178.0,0x89d4d7b56d92ea23:0xc3634abd6d825988,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=6232470234031851400,Oh My Lashes,http://ohmylashes.ca/,,info@mikaela.com,,Skin care clinic,Skin care clinic,"126 Finch Ave E, North York, ON M2N 4R7, Canada",North York,126 Finch Ave E,,M2N 4R7,Ontario,Canada,America/Toronto,43.7818966,-79.4069713,,,,,,,,,,0x882b2d171fb92399:0x567e2ea824aa0788,http://ohmylashes.ca/contact,,,https://www.instagram.com/ohmylashestoronto,,,,Home,,Canada.csv
https://www.google.com/maps?cid=2278245281473329000,Advanced Anti Aging Medical Clinics,,+1 416-258-0564,,,Skin care clinic,Skin care clinic,"203 Finch Ave W, North York, ON M2R 1M2, Canada",North York,203 Finch Ave W,North York,M2R 1M2,Ontario,Canada,America/Toronto,43.775662,-79.4331005,,,,,,,,,,0x882b2d98ed85e4f3:0x1f9df403496d7768,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=15556408435917115034,Skinfluence med spa,https://skinfluencemedspa.ca/,+1 647-616-4419,info@skinfluencemedspa.ca,,Skin care clinic,Skin care clinic,"7181 Yonge St unit 120, Vaughan, ON L3T 0C7, Canada",Thornhill,7181 Yonge St unit 120,Vaughan,L3T 0C7,Ontario,Canada,America/Toronto,43.8035434,-79.4195738,"https://search.google.com/local/reviews?placeid=ChIJ-zj_ePUtK4gRms66Ew1349c&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",3.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 3}",0.0,0.0,0.0,0.0,3.0,0x882b2df578ff38fb:0xd7e3770d13bace9a,,,,https://instagram.com/skinfluence_med_spa?utm_source=qr,,,Divi v.4.17.5,Skinfluence,,Canada.csv
https://www.google.com/maps?cid=17068120429618266844,Cosmo medic clinic,,+1 416-662-8059,,,Skin care clinic,"Skin care clinic, Health and beauty shop","7378 Yonge St Unit #41B, Thornhill, ON L4J 8J1, Canada",Thornhill,7378 Yonge St Unit #41B,Thornhill,L4J 8J1,Ontario,Canada,America/Toronto,43.8079946,-79.42331109999999,"https://search.google.com/local/reviews?placeid=ChIJOd6YMolvrK4R3AL8lhkl3uw&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",43.0,4.4,"{1: 6, 2: 0, 3: 0, 4: 0, 5: 37}",6.0,0.0,0.0,0.0,37.0,0xaeac6f893298de39:0xecde251996fc02dc,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=11107543482892391294,Hue Spa & Clinic,https://www.huespa.ca/,+1 437-898-2211,huespa.clinic@gmail.com,huespaes@gmail.com,Skin care clinic,"Skin care clinic, Acupuncture clinic, Chiropractor, Facial spa, Massage spa, Medical spa, Pain control clinic, Massage therapist, Wellness center","6126 Yonge St #201, North York, ON M2M 3W7, Canada",North York,6126 Yonge St #201,,M2M 3W7,Ontario,Canada,America/Toronto,43.7918133,-79.41901539999999,"https://search.google.com/local/reviews?placeid=ChIJ27-QchEtK4gRfpMBifLrJZo&q=Skin+care+clinic+in+Newtonbrook,+Willowdale+East,+ON,+Canada&authuser=0&hl=en&gl=US",283.0,4.2,"{1: 35, 2: 6, 3: 14, 4: 43, 5: 185}",35.0,6.0,14.0,43.0,185.0,0x882b2d117290bfdb:0x9a25ebf28901937e,https://huespa.ca/tel:+14378982211,https://www.facebook.com/people/Hue-Spa-Clinic/61575186827986/,,https://www.instagram.com/huespa_toronto/,,,,"Hue Spa & Clinic – RMT, Massage & Facials in Toronto","Korean Facial, Skin Care, Medical Spa, RMT massage, Physiotherapy, 
Acupuncture, Chiropractic Treatment & Kids Massage in North York",Canada.csv
https://www.google.com/maps?cid=14775251852500261457,No Sweat Clinic,https://nosweatclinic.ca/,+1 416-667-9328,info@nosweatclinic.ca,,Skin care clinic,Skin care clinic,"701 Sheppard Ave E Suite 214, North York, ON M2K 2Z3, Canada",North York,701 Sheppard Ave E Suite 214,North York,M2K 2Z3,Ontario,Canada,America/Toronto,43.7684146,-79.37746709999999,,,,,,,,,,0x89d4d3f3cc2aa45b:0xcd0c3d46f735da51,,,,,,,Drupal,Hyperhidrosis Treatment | Toronto No Sweat Clinic,Looking for hyperhidrosis treatment? You've come to the right place. Our Toronto No Sweat Clinic will help solve your excess sweat problems.,Canada.csv
https://www.google.com/maps?cid=16351965039338848239,W Wellness Day Spa,http://www.wwellness.ca/,+1 705-424-0440,info@wwellness.ca,,Skin care clinic,"Skin care clinic, Day spa, Facial spa, Laser hair removal service, Massage spa, Massage therapist, Nail salon, Wellness center, Waxing hair removal service","7 Commerce Rd, Angus, ON L3W 0H1, Canada",,7 Commerce Rd,Angus,L3W 0H1,Ontario,Canada,America/Toronto,44.3295517,-79.8901003,"https://search.google.com/local/reviews?placeid=ChIJwwOl9ja8KogR7_9lHZHZ7eI&q=Skin+care+clinic+in+Holland+Landing,+ON,+Canada&authuser=0&hl=en&gl=US",24.0,4.2,"{1: 2, 2: 2, 3: 1, 4: 3, 5: 16}",2.0,2.0,1.0,3.0,16.0,0x882abc36f6a503c3:0xe2edd9911d65ffef,http://wwellness.ca/contactus.html,https://www.facebook.com/www.wwellness.ca,https://twitter.com/wwellnessca,,,,,"W Wellness Day Spa - Angus, Barrie and Surrounding Areas",,Canada.csv
https://www.google.com/maps?cid=11680954724908077017,MA Natural Beauty,http://manaturalbeauty.ca/,+1 647-929-4391,,,Skin care clinic,Skin care clinic,"259 Traders Blvd E unit #5, Mississauga, ON L4Z 3L8, Canada",,259 Traders Blvd E unit #5,Mississauga,L4Z 3L8,Ontario,Canada,America/Toronto,43.6287862,-79.6688788,"https://search.google.com/local/reviews?placeid=ChIJX21Db18_K4gR2Q-RF28WG6I&q=Cosmetics+store+in+NE+Lakeview,+Mississauga,+ON,+Canada&authuser=0&hl=en&gl=US",5.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 5}",0.0,0.0,0.0,0.0,5.0,0x882b3f5f6f436d5f:0xa21b166f17910fd9,,,,,,,WordPress,,,Canada.csv
